permaticker,ticker,cik,effective_from,effective_to,relationship_type,source,source_record_id,confidence,mapping_rationale,review_status
199971,AXP,4962,1986-01-01,,direct,sharadar_tickers.secfilings,permaticker:199971,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
199972,AEP,4904,1986-01-01,,direct,sharadar_tickers.secfilings,permaticker:199972,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
199976,AHC,4447,1986-01-01,2005-12-22,ticker_rename,sharadar_tickers.secfilings,permaticker:199976,high,traded as AHC until renamed 2005-12-23 (ACTIONS tickerchangefrom),auto_high_precedence
199976,HES,4447,2005-12-23,2025-07-18,direct,sharadar_tickers.secfilings,permaticker:199976,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
199977,AA,4281,1986-01-01,2016-10-31,ticker_rename,sharadar_tickers.secfilings,permaticker:199977,high,traded as AA until renamed 2016-11-01 (ACTIONS tickerchangefrom),auto_high_precedence
199977,ARNC,4281,2016-11-01,2020-03-31,ticker_rename,sharadar_tickers.secfilings,permaticker:199977,high,traded as ARNC until renamed 2020-04-01 (ACTIONS tickerchangefrom),auto_high_precedence
199977,HWM,4281,2020-04-01,,direct,sharadar_tickers.secfilings,permaticker:199977,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
199979,AHAA,4127,1986-01-01,2002-06-16,ticker_rename,sharadar_tickers.secfilings,permaticker:199979,high,traded as AHAA until renamed 2002-06-17 (ACTIONS tickerchangefrom),auto_high_precedence
199979,SWKS,4127,2002-06-17,,direct,sharadar_tickers.secfilings,permaticker:199979,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
199981,LNG,3570,1994-04-28,,direct,sharadar_tickers.secfilings,permaticker:199981,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
199989,APD,2969,1986-01-01,,direct,sharadar_tickers.secfilings,permaticker:199989,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
199991,AMD,2488,1986-01-01,,direct,sharadar_tickers.secfilings,permaticker:199991,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
199997,ABT,1800,1986-01-01,,direct,sharadar_tickers.secfilings,permaticker:199997,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
376609,TWLO,1447669,2016-06-23,,direct,sharadar_tickers.secfilings,permaticker:376609,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
573113,TYC,833444,1987-09-28,2016-09-02,share_class,sharadar_tickers.secfilings,permaticker:573113,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
631067,IPOB.U,1801169,2020-04-28,2020-06-21,ticker_rename,sharadar_tickers.secfilings,permaticker:631067,high,traded as IPOB.U until renamed 2020-06-22 (ACTIONS tickerchangefrom),auto_high_precedence
631067,IPOB,1801169,2020-06-22,2020-12-20,ticker_rename,sharadar_tickers.secfilings,permaticker:631067,high,traded as IPOB until renamed 2020-12-21 (ACTIONS tickerchangefrom),auto_high_precedence
631067,OPEN,1801169,2020-12-21,,direct,sharadar_tickers.secfilings,permaticker:631067,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
631078,FVAC.U,1801368,2020-04-30,2020-06-23,ticker_rename,sharadar_tickers.secfilings,permaticker:631078,high,traded as FVAC.U until renamed 2020-06-24 (ACTIONS tickerchangefrom),auto_high_precedence
631078,FVAC,1801368,2020-06-24,2020-11-17,ticker_rename,sharadar_tickers.secfilings,permaticker:631078,high,traded as FVAC until renamed 2020-11-18 (ACTIONS tickerchangefrom),auto_high_precedence
631078,MP,1801368,2020-11-18,,direct,sharadar_tickers.secfilings,permaticker:631078,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
631597,KCAC.U,1811414,2020-06-26,2020-08-18,ticker_rename,sharadar_tickers.secfilings,permaticker:631597,high,traded as KCAC.U until renamed 2020-08-19 (ACTIONS tickerchangefrom),auto_high_precedence
631597,KCAC,1811414,2020-08-19,2020-11-26,ticker_rename,sharadar_tickers.secfilings,permaticker:631597,high,traded as KCAC until renamed 2020-11-27 (ACTIONS tickerchangefrom),auto_high_precedence
631597,QS,1811414,2020-11-27,,direct,sharadar_tickers.secfilings,permaticker:631597,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
631604,ADTX,1726711,2020-06-30,2026-06-24,direct,sharadar_tickers.secfilings,permaticker:631604,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
631756,CCIV.U,1811210,2020-07-30,2020-09-21,ticker_rename,sharadar_tickers.secfilings,permaticker:631756,high,traded as CCIV.U until renamed 2020-09-22 (ACTIONS tickerchangefrom),auto_high_precedence
631756,CCIV,1811210,2020-09-22,2021-07-25,ticker_rename,sharadar_tickers.secfilings,permaticker:631756,high,traded as CCIV until renamed 2021-07-26 (ACTIONS tickerchangefrom),auto_high_precedence
631756,LCID,1811210,2021-07-26,,direct,sharadar_tickers.secfilings,permaticker:631756,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
631759,RKT,1805284,2020-08-06,,direct,sharadar_tickers.secfilings,permaticker:631759,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
631956,SNOW,1640147,2020-09-16,,direct,sharadar_tickers.secfilings,permaticker:631956,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
631977,RTP.U,1819848,2020-09-17,2020-11-08,ticker_rename,sharadar_tickers.secfilings,permaticker:631977,high,traded as RTP.U until renamed 2020-11-09 (ACTIONS tickerchangefrom),auto_high_precedence
631977,RTP,1819848,2020-11-09,2021-08-10,ticker_rename,sharadar_tickers.secfilings,permaticker:631977,high,traded as RTP until renamed 2021-08-11 (ACTIONS tickerchangefrom),auto_high_precedence
631977,JOBY,1819848,2021-08-11,,direct,sharadar_tickers.secfilings,permaticker:631977,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
631990,U,1810806,2020-09-18,,direct,sharadar_tickers.secfilings,permaticker:631990,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
632035,VACQU,1819994,2020-09-25,2020-11-23,ticker_rename,sharadar_tickers.secfilings,permaticker:632035,high,traded as VACQU until renamed 2020-11-24 (ACTIONS tickerchangefrom),auto_high_precedence
632035,VACQ,1819994,2020-11-24,2021-08-24,ticker_rename,sharadar_tickers.secfilings,permaticker:632035,high,traded as VACQ until renamed 2021-08-25 (ACTIONS tickerchangefrom),auto_high_precedence
632035,RKLB,1819994,2021-08-25,,direct,sharadar_tickers.secfilings,permaticker:632035,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
632043,PLTR,1321655,2020-09-30,,direct,sharadar_tickers.secfilings,permaticker:632043,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
632044,ASAN,1477720,2020-09-30,,direct,sharadar_tickers.secfilings,permaticker:632044,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
632369,IPOE.U,1818874,2020-10-09,2020-11-29,ticker_rename,sharadar_tickers.secfilings,permaticker:632369,high,traded as IPOE.U until renamed 2020-11-30 (ACTIONS tickerchangefrom),auto_high_precedence
632369,IPOE,1818874,2020-11-30,2021-05-31,ticker_rename,sharadar_tickers.secfilings,permaticker:632369,high,traded as IPOE until renamed 2021-06-01 (ACTIONS tickerchangefrom),auto_high_precedence
632369,SOFI,1818874,2021-06-01,,direct,sharadar_tickers.secfilings,permaticker:632369,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
632416,GWACU,1819989,2020-10-20,2020-12-06,ticker_rename,sharadar_tickers.secfilings,permaticker:632416,high,traded as GWACU until renamed 2020-12-07 (ACTIONS tickerchangefrom),auto_high_precedence
632416,GWAC,1819989,2020-12-07,2021-08-29,ticker_rename,sharadar_tickers.secfilings,permaticker:632416,high,traded as GWAC until renamed 2021-08-30 (ACTIONS tickerchangefrom),auto_high_precedence
632416,CIFR,1819989,2021-08-30,,direct,sharadar_tickers.secfilings,permaticker:632416,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
632428,XPOA.U,1907982,2020-10-21,2020-12-10,ticker_rename,sharadar_tickers.secfilings,permaticker:632428,high,traded as XPOA.U until renamed 2020-12-11 (ACTIONS tickerchangefrom),auto_high_precedence
632428,XPOA,1907982,2020-12-11,2022-08-07,ticker_rename,sharadar_tickers.secfilings,permaticker:632428,high,traded as XPOA until renamed 2022-08-08 (ACTIONS tickerchangefrom),auto_high_precedence
632428,QBTS,1907982,2022-08-08,,direct,sharadar_tickers.secfilings,permaticker:632428,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
632496,ACIC.U,1824502,2020-10-28,2020-12-17,ticker_rename,sharadar_tickers.secfilings,permaticker:632496,high,traded as ACIC.U until renamed 2020-12-18 (ACTIONS tickerchangefrom),auto_high_precedence
632496,ACIC,1824502,2020-12-18,2021-09-16,ticker_rename,sharadar_tickers.secfilings,permaticker:632496,high,traded as ACIC until renamed 2021-09-17 (ACTIONS tickerchangefrom),auto_high_precedence
632496,ACHR,1824502,2021-09-17,,direct,sharadar_tickers.secfilings,permaticker:632496,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
632600,DMYI.U,1824920,2020-11-13,2021-01-03,ticker_rename,sharadar_tickers.secfilings,permaticker:632600,high,traded as DMYI.U until renamed 2021-01-04 (ACTIONS tickerchangefrom),auto_high_precedence
632600,DMYI,1824920,2021-01-04,2021-09-30,ticker_rename,sharadar_tickers.secfilings,permaticker:632600,high,traded as DMYI until renamed 2021-10-01 (ACTIONS tickerchangefrom),auto_high_precedence
632600,IONQ,1824920,2021-10-01,,direct,sharadar_tickers.secfilings,permaticker:632600,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
632652,GNPK.U,1819810,2020-11-24,2021-01-13,ticker_rename,sharadar_tickers.secfilings,permaticker:632652,high,traded as GNPK.U until renamed 2021-01-14 (ACTIONS tickerchangefrom),auto_high_precedence
632652,GNPK,1819810,2021-01-14,2021-09-02,ticker_rename,sharadar_tickers.secfilings,permaticker:632652,high,traded as GNPK until renamed 2021-09-03 (ACTIONS tickerchangefrom),auto_high_precedence
632652,RDW,1819810,2021-09-03,,direct,sharadar_tickers.secfilings,permaticker:632652,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
632654,SVSVU,1822966,2020-11-24,2020-12-08,ticker_rename,sharadar_tickers.secfilings,permaticker:632654,high,traded as SVSVU until renamed 2020-12-09 (ACTIONS tickerchangefrom),auto_high_precedence
632654,SV,1822966,2020-12-09,2022-05-02,ticker_rename,sharadar_tickers.secfilings,permaticker:632654,high,traded as SV until renamed 2022-05-03 (ACTIONS tickerchangefrom),auto_high_precedence
632654,SMR,1822966,2022-05-03,,direct,sharadar_tickers.secfilings,permaticker:632654,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
632701,LOKB.U,1821769,2020-12-03,2021-01-24,ticker_rename,sharadar_tickers.secfilings,permaticker:632701,high,traded as LOKB.U until renamed 2021-01-25 (ACTIONS tickerchangefrom),auto_high_precedence
632701,LOKB,1821769,2021-01-25,2021-10-19,ticker_rename,sharadar_tickers.secfilings,permaticker:632701,high,traded as LOKB until renamed 2021-10-20 (ACTIONS tickerchangefrom),auto_high_precedence
632701,NVTS,1821769,2021-10-20,,direct,sharadar_tickers.secfilings,permaticker:632701,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
632729,AI,1577526,2020-12-09,,direct,sharadar_tickers.secfilings,permaticker:632729,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
632730,DASH,1792789,2020-12-09,,direct,sharadar_tickers.secfilings,permaticker:632730,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
632745,ABNB,1559720,2020-12-10,,direct,sharadar_tickers.secfilings,permaticker:632745,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
632803,UPST,1647639,2020-12-16,,direct,sharadar_tickers.secfilings,permaticker:632803,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
632953,AFRM,1820953,2021-01-13,,direct,sharadar_tickers.secfilings,permaticker:632953,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
634009,CHK,895126,2021-02-10,2024-10-01,ticker_rename,sharadar_tickers.secfilings,permaticker:634009,high,traded as CHK until renamed 2024-10-02 (ACTIONS tickerchangefrom),auto_high_precedence
634009,EXE,895126,2024-10-02,,share_class,sharadar_tickers.secfilings,permaticker:634009,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
634028,SNII.U,1838359,2021-03-02,2021-04-21,ticker_rename,sharadar_tickers.secfilings,permaticker:634028,high,traded as SNII.U until renamed 2021-04-22 (ACTIONS tickerchangefrom),auto_high_precedence
634028,SNII,1838359,2021-04-22,2022-03-01,ticker_rename,sharadar_tickers.secfilings,permaticker:634028,high,traded as SNII until renamed 2022-03-02 (ACTIONS tickerchangefrom),auto_high_precedence
634028,RGTI,1838359,2022-03-02,,direct,sharadar_tickers.secfilings,permaticker:634028,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
634044,OSCR,1568651,2021-03-03,,direct,sharadar_tickers.secfilings,permaticker:634044,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
634283,DMYQ.U,1836833,2021-03-05,2021-04-25,ticker_rename,sharadar_tickers.secfilings,permaticker:634283,high,traded as DMYQ.U until renamed 2021-04-26 (ACTIONS tickerchangefrom),auto_high_precedence
634283,DMYQ,1836833,2021-04-26,2021-12-07,ticker_rename,sharadar_tickers.secfilings,permaticker:634283,high,traded as DMYQ until renamed 2021-12-08 (ACTIONS tickerchangefrom),auto_high_precedence
634283,PL,1836833,2021-12-08,,direct,sharadar_tickers.secfilings,permaticker:634283,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
634335,FERG,2011641,2021-03-08,,direct,sharadar_tickers.secfilings,permaticker:634335,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
634353,RBLX,1315098,2021-03-10,,direct,sharadar_tickers.secfilings,permaticker:634353,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
634375,CPNG,1834584,2021-03-11,,direct,sharadar_tickers.secfilings,permaticker:634375,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
634376,ATSPU,1840856,2021-03-11,2022-04-27,ticker_rename,sharadar_tickers.secfilings,permaticker:634376,high,traded as ATSPU until renamed 2022-04-28 (ACTIONS tickerchangefrom),auto_high_precedence
634376,SOUN,1840856,2022-04-28,,direct,sharadar_tickers.secfilings,permaticker:634376,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
634536,DOCN,1582961,2021-03-24,,direct,sharadar_tickers.secfilings,permaticker:634536,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
634771,COIN,1679788,2021-04-14,,direct,sharadar_tickers.secfilings,permaticker:634771,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
634780,APP,1751008,2021-04-15,,direct,sharadar_tickers.secfilings,permaticker:634780,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
635669,ALCC,1849056,2021-07-08,2024-05-09,ticker_rename,sharadar_tickers.secfilings,permaticker:635669,high,traded as ALCC until renamed 2024-05-10 (ACTIONS tickerchangefrom),auto_high_precedence
635669,OKLO,1849056,2024-05-10,,direct,sharadar_tickers.secfilings,permaticker:635669,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
635746,QUBT,1758009,2021-07-15,,direct,sharadar_tickers.secfilings,permaticker:635746,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
635850,DUOL,1562088,2021-07-28,,direct,sharadar_tickers.secfilings,permaticker:635850,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
635864,HOOD,1783879,2021-07-29,,direct,sharadar_tickers.secfilings,permaticker:635864,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
